0	0
0.000374625	0.000231481
0.001597634	0.000462963
0.002962652	0.000694444
0.004466699	0.000925926
0.006108292	0.001157407
0.007884081	0.001388889
0.009794065	0.00162037
0.011669237	0.001851852
0.01321181	0.002083333
0.0147544	0.002314815
0.01629699	0.002546296
0.017839577	0.002777778
0.019370047	0.003009259
0.02089597	0.003240741
0.022421896	0.003472222
0.023401907	0.003703704
0.024292511	0.003935185
0.025171819	0.004166667
0.026048131	0.004398148
0.026924445	0.00462963
0.027800743	0.004861111
0.028677057	0.005092593
0.029378493	0.005324074
0.029922421	0.005555556
0.030466363	0.005787037
0.031010291	0.006018519
0.031554219	0.00625
0.032096492	0.006481481
0.032544424	0.006712963
0.032919385	0.006944444
0.033294333	0.007175926
0.033669294	0.007407407
0.034041375	0.007638889
0.034411312	0.00787037
0.03478123	0.008101852
0.035073581	0.008333333
0.035338623	0.008564815
0.035600398	0.008796296
0.035861455	0.009027778
0.036122531	0.009259259
0.036383588	0.009490741
0.036644647	0.009722222
0.036881113	0.009953704
0.037073545	0.010185185
0.037265994	0.010416667
0.037458443	0.010648148
0.037650876	0.01087963
0.037843325	0.011111111
0.0380336	0.011342593
0.038223371	0.011574074
0.038407305	0.011805556
0.038560734	0.012037037
0.038713627	0.012268519
0.038865114	0.0125
0.039016597	0.012731481
0.039168067	0.012962963
0.039309669	0.013194444
0.039442647	0.013425926
0.039573985	0.013657407
0.039705324	0.013888889
0.039836665	0.01412037
0.039968003	0.014351852
0.040099342	0.014583333
0.040220244	0.014814815
0.040337702	0.015046296
0.040455143	0.015277778
0.040572584	0.015509259
0.040690025	0.015740741
0.040806848	0.015972222
0.040922708	0.016203704
0.04103256	0.016435185
0.04114243	0.016666667
0.041252299	0.016898148
0.041361457	0.01712963
0.041470297	0.017361111
0.041578955	0.017592593
0.041685389	0.017824074
0.041791803	0.018055556
0.041897577	0.018287037
0.042003078	0.018518519
0.042108561	0.01875
0.042214046	0.018981481
0.042319548	0.019212963
0.04242441	0.019444444
0.042528654	0.019675926
0.0426329	0.019907407
0.042737143	0.020138889
0.042841387	0.02037037
0.042945583	0.020601852
0.043049087	0.020833333
0.043152611	0.021064815
0.043256081	0.021296296
0.043359552	0.021527778
0.043463025	0.021759259
0.043565878	0.021990741
0.043668673	0.022222222
0.043771488	0.022453704
0.043873148	0.022685185
0.043974792	0.022916667
0.044076356	0.023148148
0.04417739	0.02337963
0.044278424	0.023611111
0.044379458	0.023842593
0.044480491	0.024074074
0.044581525	0.024305556
0.044682148	0.024537037
0.044780602	0.024768519
0.044878272	0.025
0.04497594	0.025231481
0.045073509	0.025462963
0.045170779	0.025694444
0.045268051	0.025925926
0.045365323	0.026157407
0.045462569	0.026388889
0.045559452	0.02662037
0.045653605	0.026851852
0.045746538	0.027083333
0.045839473	0.027314815
0.045932406	0.027546296
0.046025008	0.027777778
0.04611755	0.028009259
0.046210093	0.028240741
0.046302635	0.028472222
0.046391683	0.028703704
0.046479311	0.028935185
0.04656685	0.029166667
0.046654372	0.029398148
0.046741912	0.02962963
0.046829448	0.029861111
0.046916988	0.030092593
0.047004293	0.030324074
0.04708994	0.030555556
0.047172162	0.030787037
0.0472544	0.031018519
0.047336639	0.03125
0.047418861	0.031481481
0.047501099	0.031712963
0.047583014	0.031944444
0.047664941	0.032175926
0.047745564	0.032407407
0.04782271	0.032638889
0.047899665	0.03287037
0.047976573	0.033101852
0.048053481	0.033333333
0.04813039	0.033564815
0.048207292	0.033796296
0.048283952	0.034027778
0.048359558	0.034259259
0.048431434	0.034490741
0.048503327	0.034722222
0.048575203	0.034953704
0.048646912	0.035185185
0.048718566	0.035416667
0.048790204	0.035648148
0.04886184	0.03587963
0.048933495	0.036111111
0.049003248	0.036342593
0.049069931	0.036574074
0.049136611	0.036805556
0.049203276	0.037037037
0.049269959	0.037268519
0.049336585	0.0375
0.049403048	0.037731481
0.049469494	0.037962963
0.049535956	0.038194444
0.049602001	0.038425926
0.049664851	0.038657407
0.049727598	0.038888889
0.049790244	0.03912037
0.04985289	0.039351852
0.049915536	0.039583333
0.049976543	0.039814815
0.050036429	0.040046296
0.050096132	0.040277778
0.050155849	0.040509259
0.05021555	0.040740741
0.05027525	0.040972222
0.050334951	0.041203704
0.050392884	0.041435185
0.050449432	0.041666667
0.050506	0.041898148
0.050562567	0.04212963
0.050619115	0.042361111
0.050675678	0.042592593
0.050732091	0.042824074
0.050788487	0.043055556
0.050842492	0.043287037
0.050896062	0.043518519
0.05094963	0.04375
0.051003064	0.043981481
0.051056512	0.044212963
0.051109943	0.044444444
0.051163394	0.044675926
0.051216625	0.044907407
0.051267388	0.045138889
0.051318152	0.04537037
0.051368915	0.045601852
0.051419679	0.045833333
0.05147039	0.046064815
0.051521046	0.046296296
0.051571702	0.046527778
0.051621856	0.046759259
0.051670384	0.046990741
0.051718851	0.047222222
0.051767318	0.047453704
0.051815785	0.047685185
0.051864252	0.047916667
0.051912602	0.048148148
0.051959288	0.04837963
0.052005924	0.048611111
0.052052559	0.048842593
0.052099209	0.049074074
0.052145844	0.049305556
0.052192464	0.049537037
0.052238192	0.049768519
0.052282967	0.05
0.052327742	0.050231481
0.052372517	0.050462963
0.052417237	0.050694444
0.052461926	0.050925926
0.052506617	0.051157407
0.052551324	0.051388889
0.052595231	0.05162037
0.052638325	0.051851852
0.052681422	0.052083333
0.052724519	0.052314815
0.052767615	0.052546296
0.052810665	0.052777778
0.052852692	0.053009259
0.052894521	0.053240741
0.052936331	0.053472222
0.052978141	0.053703704
0.053019954	0.053935185
0.053061691	0.054166667
0.053102635	0.054398148
0.053143058	0.05462963
0.05318348	0.054861111
0.053223889	0.055092593
0.053264311	0.055324074
0.053304674	0.055555556
0.05334502	0.055787037
0.053385367	0.056018519
0.053425222	0.05625
0.05346417	0.056481481
0.053503116	0.056712963
0.053542062	0.056944444
0.053581011	0.057175926
0.053619929	0.057407407
0.053658809	0.057638889
0.053697687	0.05787037
0.053736317	0.058101852
0.053773956	0.058333333
0.053811547	0.058564815
0.053849153	0.058796296
0.053886744	0.059027778
0.053924333	0.059259259
0.053961925	0.059490741
0.05399947	0.059722222
0.054036988	0.059953704
0.054074007	0.060185185
0.054110405	0.060416667
0.054146819	0.060648148
0.0541832	0.06087963
0.054219532	0.061111111
0.054255878	0.061342593
0.054292227	0.061574074
0.054328557	0.061805556
0.054364893	0.062037037
0.054400452	0.062268519
0.05443588	0.0625
0.054471291	0.062731481
0.0545067	0.062962963
0.054542128	0.063194444
0.054577526	0.063425926
0.054612445	0.063657407
0.054647115	0.063888889
0.054681766	0.06412037
0.054716408	0.064351852
0.054751012	0.064583333
0.054785636	0.064814815
0.054820242	0.065046296
0.054854696	0.065277778
0.054888547	0.065509259
0.054922382	0.065740741
0.054956234	0.065972222
0.054990069	0.066203704
0.055023921	0.066435185
0.055057701	0.066666667
0.055091498	0.066898148
0.055125178	0.06712963
0.055158325	0.067361111
